,BC,OC,SO2,NOx,CO,NMVOC,NH3
1750,2.100869525024333,15.456225299969166,0.8248832221242836,19.41630392496303,348.3998523260388,60.85061063804488,6.621199932971248
1751,2.0760975307036666,15.19745397313848,0.9014961980122069,19.196905471205238,343.79832555279233,59.91986021468179,6.552543674738529
1752,2.067556144159786,15.043392669105021,0.9546880057324719,19.199632644241557,341.6804425737464,59.466680424292804,6.510775714518786
1753,2.0752674826107187,15.191641842804483,0.9979888613176232,19.115861667869915,343.5463295941581,59.863982316607036,6.571624979971717
1754,2.102739180686069,15.568049128474431,1.0462507855446477,19.26432127860947,349.68594885695535,61.110527553526396,6.704268987896429
1755,2.102634977997454,15.367637837169053,1.0566094736464597,19.462055936091836,348.01444182105325,60.66846556703282,6.631962682164652
1756,2.0724206471626765,15.205372312560012,1.1538474340168392,18.925028407862523,343.1898403046033,59.79330075661035,6.60957566506572
1757,2.151501203969021,15.714593726655227,1.202105606849512,20.024047327190942,355.8080262469625,62.11311384678225,6.733433238936572
1758,2.1242611612357107,15.524564999185085,1.1033030147463065,19.787939266779077,351.70532832637025,61.286982699782726,6.68011444191462
1759,2.120989342924339,15.584145468768952,1.189460474506337,19.439916942038508,351.37278723401914,61.30058271343297,6.729509125759427
1760,2.131598278464795,15.829374580793282,1.1478520038714801,19.37853240708495,354.28276958211615,61.90999391158446,6.810495797572866
1761,2.141597602794305,15.702389911312444,1.2146737704896566,19.76728416151269,354.56807602148643,61.84534848346054,6.762312922768686
1762,2.1056780470225083,15.53662999246752,1.1726746084121487,19.051000844735867,349.10922406639776,60.891077754400754,6.75279257485821
1763,2.111048932685924,15.537677616000035,1.2587826301921328,19.254902148336885,349.918280435174,60.99392182899144,6.747130576638929
1764,2.0756575497736125,14.96983433917416,1.4301686665393132,19.168283356707953,341.90297478123296,59.30807985893183,6.57679711826207
1765,2.1277974051782396,15.691279470418076,1.2085104905125141,19.415540623177815,352.7905084404996,61.50204768678724,6.78933772052854
1766,2.1146891450544807,15.370329461846007,1.43450641748947,19.448262365952033,349.23273980733916,60.73422100067832,6.712148751764264
1767,2.116778753160174,15.412282722478587,1.3026735726666292,19.425951319115967,349.4676028733839,60.76933029956399,6.720139930358869
1768,2.1875388875336323,16.07566779191344,1.5547858698512689,20.22403074773917,362.5045977116296,63.24699597605447,6.897281237986702
1769,2.1421292963888083,15.747251528989716,1.6977393334091107,19.59735682851084,354.8757402811402,61.8344410514618,6.830433665292793
1770,2.143948912717901,15.755090754924712,1.8975443717397082,19.660052267130244,355.2102782682159,61.85293167789472,6.827455422399863
1771,2.1055446553950667,15.334546170925035,0.5901735278167913,19.23591727203227,347.7056700329049,60.31742198482277,6.739071628189013
1772,2.0918233160917032,15.127025366645725,0.5969502486979408,19.083080499617378,344.45651789870976,59.62443390556393,6.711468782596823
1773,2.0976120746329263,15.217778871393724,0.5938705449630991,18.995586130767244,345.6192154181939,59.82234911265079,6.771127647335883
1774,2.1598677855065946,15.888980955382555,0.6101188948012283,19.480186233974038,357.94535356419243,62.22543743613463,7.012711765964411
1775,2.1540740921133597,15.602795879428404,0.6119625896562566,19.610420561434537,354.888303520609,61.459209331867385,6.933042194314989
1776,2.1172674857404425,15.38392437174514,0.6223795494431527,18.90075934159257,348.73327427377455,60.305798904652114,6.923246467297636
1777,2.1754793416215072,15.687576679842222,0.6196715969939651,19.70834042663929,357.37943440232937,61.824443358204626,7.016138720262477
1778,2.2033460407700214,15.913846890581791,0.6025589895616745,20.126124471457334,362.5888384168699,62.720739412280906,7.093160184048917
1779,2.1650703732766896,15.642119697294817,0.6373700866666516,19.34268641438332,355.75894797267085,61.44436652586317,7.075717428332143
1780,2.1921230867509367,16.028798463000278,0.5968777842870795,19.369814054129662,361.4384905046527,62.56846985949373,7.224763616393612
1781,2.1924543174375195,15.817769546390334,0.6480814812079532,19.617981587883445,359.9067163523384,62.14774521364747,7.159802370786225
1782,2.163601418590197,15.723857751439423,0.6446397628137134,18.978532670730655,355.86231517335597,61.44475735729665,7.17234102496017
1783,2.153869606701331,15.618516458508072,0.6882298592538955,18.95239401769489,354.1017677165447,61.065345725558416,7.147644439580688
1784,2.1438991222794885,15.239862115577012,0.6942553398666331,19.18672472462243,350.3838553138434,60.18048877847741,7.031266250120495
1785,2.1691628074914915,15.744485770092258,0.6954294983420382,19.11721890104756,356.61824545035194,61.46730542600408,7.186960495149174
1786,2.161895100914641,15.47888913722094,0.7373607894070108,19.138948596562354,354.0083711303397,60.8920653300126,7.138577595766439
1787,2.1884802421817713,15.722322047209653,0.7392519241688149,19.434568674704227,358.59499779290775,61.73533668276434,7.2013651735717
1788,2.258638409245284,16.35564427969769,0.7415224231640979,20.20682610752088,371.1525090099322,64.11098827336326,7.3758285615692
1789,2.211266810570783,16.013120061102278,0.7434108812316431,19.564655629191062,363.2359037246405,62.623554596328354,7.3071113906387515
1790,2.2200543713023135,16.069589947945,0.7456822360143768,19.695716895370015,364.6728318592261,62.841859923974674,7.322551577600887
1791,2.17616132699242,15.629484591508314,0.7685606333377261,19.24554969069358,356.439659617535,61.217600931768075,7.1982435442735255
1792,2.1659590501881603,15.461143535781627,0.776199057490427,19.265011586916007,354.03442941782913,60.70752835732952,7.139468833093186
1793,2.1575453535988673,15.492613242444827,0.7777399533682567,18.992652355259377,353.15300944554406,60.58981623277134,7.157452624824437
1794,2.2184887145495225,16.18073712699762,0.7790165520282101,19.515450357208387,365.50143320278806,63.04613676632766,7.369887203836042
1795,2.2074953473741106,15.899091184850171,0.7804570329486024,19.601436610456474,361.96997724186144,62.25367755406203,7.263540281167987
1796,2.1584978357239937,15.645462937771843,0.7925567590918402,18.74691112740013,354.2518944145919,60.878190486677234,7.218248321093416
1797,2.218876256618593,15.9560781504216,0.8136152658177667,19.709725337535172,363.31490240255187,62.48834188676916,7.2717024124284215
1798,2.2394987542315983,16.14439915094049,0.8428054462332646,20.08522427093982,367.4104525210638,63.21762263055499,7.305433861602349
1799,2.212568727798911,16.055029361184545,0.8229650637080118,19.415429128422137,363.2382924993925,62.51922542158505,7.307894087189036
1800,2.2212846704783247,16.25990463071397,0.8534865184778917,19.336594878542556,365.5866720221364,63.02858899126729,7.373094654504987
1801,2.2249857732215195,16.08245043891907,0.860307177857394,19.609837544149297,364.6586280896201,62.69851526662579,7.330947467727672
1802,2.209101627772229,16.09626400829061,0.898969750733448,19.06449229600257,362.6972609915299,62.365262695880325,7.390112715896091
1803,2.186537588542626,15.852177689943487,0.913779637025948,18.860899991512078,358.37430283542324,61.451470222774766,7.3451893532035335
1804,2.204494113471567,15.698526043628846,0.9207673377747085,19.348914101478442,359.2693494631097,61.41865818412327,7.308684677870474
1805,2.2224615232657277,16.117217037051983,0.9648318382082127,19.208512352933614,364.0219028158044,62.38071673260773,7.45402048251376
1806,2.230584233873568,15.975595516769612,1.0161436672038995,19.37624889756007,364.0513027018292,62.29152970847438,7.459650171165732
1807,2.2478835736962974,16.141618346324528,1.020471407239707,19.51832278984307,366.92604773303077,62.77943285821634,7.519572183740518
1808,2.3204572919865885,16.757718533766962,1.016533886869111,20.348878818177596,379.7399821033781,65.16424277035746,7.705918130559821
1809,2.276315656820103,16.46721957231341,1.0186578283307697,19.6918045576307,372.5522268822669,63.799295049252564,7.6706112564066595
1810,2.2891829295380637,16.554011652218488,0.978651365610564,19.797552094974844,374.4331317787372,64.07023217817299,7.7121472452611695
1811,2.262544568688578,16.218563128056257,1.020886345718583,19.57990479955433,368.97299679670914,62.933033179118624,7.629326418830955
1812,2.2387513635833645,15.960417572610051,1.063718063655052,19.362941857852405,364.2799444936328,61.967591478188574,7.564854400399838
1813,2.2432851893503214,16.09763145653859,1.0778549534796285,19.201460048451327,365.6096548919727,62.25293810067383,7.629986525026887
1814,2.303507302419993,16.754131839747853,1.0644719062451755,19.7177743775512,377.6769715655218,64.6154303156718,7.84965558083379
1815,2.2996820332303285,16.52275305185479,1.0818258442990762,19.872331010233147,375.2680277303218,64.00160560574321,7.770473284861362
1816,2.2740903143805196,16.43075943185052,1.1288779581330215,19.29939179596925,371.3214042788013,63.28144061312166,7.777091867939964
1817,2.309570161826212,16.55340950612595,1.1334415663599742,19.874110645442773,376.1229916541832,64.08199983356613,7.806933176869265
1818,2.349458981607937,16.887135397588267,1.1533355702990333,20.517870143132203,383.5899234140478,65.4146556313327,7.890198265895486
1819,2.318596963470001,16.70381776410064,1.156326325837539,19.783171541568127,377.99961493050114,64.41133590019929,7.8835271653399746
1820,2.336013882628887,17.00334329525618,1.1959489879384706,19.7566094235003,382.0841939746049,65.23699954586458,7.993984923491453
1821,2.3484978903593365,16.9004075504417,1.2542187875557265,20.113084157265924,382.5536991479337,65.15798019522603,7.9701666254825145
1822,2.3182760799181534,16.838311784028484,1.3049744841375146,19.31173095194691,378.31658447213016,64.40796409743051,8.017662462187252
1823,2.2987846138836767,16.57613068370724,1.281251740397,19.18184721090554,374.0020318350543,63.45149258354504,7.960999021392936
1824,2.328217850015723,16.516626498633734,1.3013056476614568,19.739086533927615,376.6446509171959,63.76543758059029,7.957505553153622
1825,2.340029589838587,16.854704437342313,1.3393652961116704,19.54410114116268,379.8990191074595,64.39678568530783,8.073811710767888
1826,2.338989318053653,16.668405238106885,1.4206918568852733,19.50511671646395,378.3990342464588,64.03713318134535,8.077121733286079
1827,2.3644568243943476,16.84818303722842,1.5577040881796282,19.75824502286559,382.0428105517507,64.62134190385197,8.13524077503472
1828,2.4397159536360844,17.530653399722354,1.582632544681733,20.529873129417226,395.5396970075926,67.14688304334425,8.346775390943748
1829,2.398780042700352,17.245862525450143,1.614444620333441,19.947824763604476,388.7425550863171,65.82559177887445,8.30839922789489
1830,2.422244046455721,17.365750989164834,1.8924536813824382,20.120492788068596,391.5693913182421,66.2006613956022,8.355740497864613
1831,2.381094785591488,16.930967787647255,1.9640846694390173,19.664040618904703,383.65854845971955,64.60805070490494,8.264208721319605
1832,2.3750742890009624,16.795800693068966,2.011759020875976,19.65964285869653,381.8256398743407,64.15375323313101,8.24089925701837
1833,2.3796657912909582,16.924006256516886,2.0282404463276436,19.448955881874088,382.9263999061671,64.36254201460429,8.315121579864634
1834,2.4360190674693403,17.515822584215258,2.0774933157967608,19.868046026753508,393.6066023315856,66.40943829557159,8.521355532958452
1835,2.429566561824238,17.233295108531944,2.190054043012663,19.91175990314463,389.9876979378906,65.54954746783166,8.441202379143148
1836,2.4289086069625894,17.299519245698413,2.33153267676674,19.493425596707926,389.3631279498551,65.40496359052489,8.504339902305247
1837,2.4658749757232252,17.42018458917555,2.3309289565841427,20.108546728519578,394.14527732643126,66.1574338557487,8.534104450909712
1838,2.5042455742992735,17.710347374005252,2.4351082738131664,20.61706143536093,400.6853690166073,67.2933030220074,8.625268713641717
1839,2.480374546529516,17.575811429865045,2.5641370525195897,19.974254066053316,396.2882069231886,66.46771776518534,8.638023582799857
1840,2.472055305600427,17.646195155350142,2.5920155866413843,19.503653888171495,395.21365832013817,66.28787686289368,8.705384661161231
1841,2.5203436648766147,17.820097367999352,2.620753145833499,20.331726349328545,401.70884037494824,67.31867408305469,8.739662537916441
1842,2.479672255595919,17.666914365561464,2.7223015632257592,19.550079596420524,396.33291703980103,66.30070621763534,8.74770717838637
1843,2.442665771360177,17.29708584861985,2.8607555167550816,19.096160490147735,389.0582136267505,64.81199664558066,8.668318499933218
1844,2.47629856674598,17.261197424788932,3.003610617141962,19.68953638614315,391.980303693521,65.15681767136108,8.657498097942849
1845,2.504654053708843,17.681881413666332,3.2461053330527885,19.637855915516635,397.0561152760014,66.0848609260907,8.782598638811193
1846,2.505751546410132,17.484221858342927,3.185028512722335,19.59909548013843,395.1093392905852,65.65240389927429,8.773389179421105
1847,2.5578334928472124,17.850431437322882,3.4022266823964684,20.053734087823962,402.15918106769675,66.8606588694293,8.868975550558448
1848,2.6147723667896763,18.393337866310432,3.508695096106726,20.638905763142425,412.74082639497135,68.82489494220117,9.03639710691503
1849,2.591541340332671,18.17126511609304,3.6202322941025975,20.294880959787918,408.1449989980513,67.86289265442052,9.002641113731631
1850,2.611471971613042,18.326211870099247,2.349580632279214,20.34232868040953,410.70406601697846,68.22905671889242,9.059614668450772
1851,2.5680695278895054,17.82863514194202,2.3724256867591387,19.90109727367121,401.4765693105892,66.39906368189587,8.931852154621255
1852,2.5500804002306907,17.583841760843164,2.442775348072995,19.63284247596766,396.6819624099198,65.41124867488503,8.875484096828846
1853,2.5713211034897125,17.765553858192117,2.51546793659281,19.676696310293593,399.46164311558243,65.90266257157288,8.941358348215331
1854,2.6533008917416034,18.4474389026975,2.8208438340277784,20.24395556395527,412.3306562381151,68.25377655037198,9.154176178044557
1855,2.6371969792468613,18.099739971190257,2.8594780901043544,20.163524008231285,406.98531078809833,67.11142280684058,9.050709548383658
1856,2.6197093816516146,18.06632954597714,3.037720983075609,19.49398328276695,403.68905029495556,66.50725028709803,9.088115096910965
1857,2.6855357246433087,18.40869721720792,3.0900800302521723,20.58536694853076,413.5618905851554,68.19798384749224,9.153982952031408
1858,2.711987082442825,18.601258752668024,3.154416930061808,20.991936398145683,417.97451348475266,68.94689415422943,9.20664836192043
1859,2.702829742360084,18.577392802194744,3.3791701921840356,20.370511983727816,415.2731664859671,68.43740566399202,9.244836878030712
1860,2.70583536103624,18.65254965711429,3.6575562565547473,20.05031976875315,415.03753491127793,68.33496072635904,9.294324721270225
1861,2.7293648478728194,18.571049774152993,3.804353902928852,20.541528337508332,416.2271878786418,68.38034576410111,9.274059067820776
1862,2.7096427497002056,18.55245775284126,3.8581798258479476,19.943360498161642,413.12371354818333,67.85995563499363,9.326579219374594
1863,2.6828313992067736,18.197149872421555,4.128549713928832,19.5680923224232,406.29332848005174,66.42052481213307,9.253974893198018
1864,2.7236066491461814,18.202083056551043,4.416960496641877,20.128077704164394,409.4294352566069,66.81071293470723,9.262897720226903
1865,2.778729836344017,18.777999070729877,4.657180543312652,20.464242619657206,418.62161256483193,68.52318031988096,9.43982873228845
1866,2.7699859254428003,18.50818993220817,4.810482945271659,20.330387835852655,415.25216334816,67.80194284320552,9.42003967480075
1867,2.8238478706547436,18.886105790163462,5.153144318619118,20.797257522950357,422.3981955331212,69.07921953891002,9.536886531498691
1868,2.8901455505509235,19.41989770615415,5.317850758684833,21.455531410611243,432.9425708869614,71.05754010121663,9.70919125433494
1869,2.853240383616612,19.014010758813814,5.652218538019349,20.8394797659201,424.34012768609375,69.34343982254038,9.640100566812634
1870,2.9000299511696337,19.385055732499364,5.820359515430596,21.22131154642149,431.055470547544,70.5367451746979,9.756926374037816
1871,2.880419873508326,18.927919324338255,6.26453296775411,20.935289662264417,423.7250634475239,68.94955321707377,9.688557034537052
1872,2.8601855741068904,18.538703892752928,6.8903275661087795,20.445321297237694,416.2794598800249,67.3666813405135,9.63878673766174
1873,2.9346533157979167,19.11556746857256,7.338162091771492,21.092913406414517,427.89443572143716,69.52748544561612,9.862297801563999
1874,2.961882658856773,19.492783317369202,7.183543107861712,21.460317184025172,434.6649699809221,70.91646877460667,10.038986351568951
1875,2.928831256134015,18.9347220687376,7.651306145062515,21.093037224118707,425.6584712046382,69.04598980161005,9.93995059456963
1876,2.938741881505755,19.181486206723022,7.853516655090518,20.907202475670825,428.18127682026375,69.64632595569205,10.097597421859449
1877,2.9789490940621857,19.26989523126238,8.101492969611819,21.5982762832833,432.7703462370964,70.35584810277929,10.151863840994716
1878,3.003914816419954,19.410326112327475,8.197098090999248,22.047999479133964,436.7454706354815,71.06826109270824,10.243333722909888
1879,3.0348281683499945,19.677086419042247,8.764573810907114,21.73527943685839,439.7781222355335,71.67874476399211,10.414933926609304
1880,3.032723519819147,19.523630135882872,9.752825423134503,21.369594342133524,436.0314141836624,70.79463546324615,10.432952442679449
1881,3.076891907904325,19.522046824204438,10.155955281054979,22.06455740001749,439.67933859422754,71.314498939814,10.4852167156815
1882,3.0642909087976724,19.357859350658966,10.71525377061336,21.41251514273852,434.82482773083063,70.35418453480766,10.541494079043947
1883,3.0426081952875923,18.913105367620005,11.382923718811297,21.037922937080232,426.9765013867418,68.65923490541576,10.487124555308649
1884,3.1048888011852434,19.214535936907524,11.566893241462298,21.84585263717362,435.42787240174863,70.19137798068186,10.637766984815542
1885,3.1145944064261473,19.41030054111664,11.664406482505278,21.761263319683096,437.1133085344321,70.54513296528911,10.76505034578153
